980	0	0	419	18	634	26.7	702	32.4	739	37.0	760	40.8	776	44.3	787	47.3	796	49.9	801	51.9
990	0	0	410	18	631	26.7	700	32.4	738	37.0	759	40.8	775	44.3	786	47.3	795	49.9	800	51.9
1000	0	0	401	17.3	628	26.6	698	32.3	736	37.0	758	40.7	774	44.2	785	47.2	794	49.9	799	51.8
1010	0	0	0	0	625	26.6	696	32.3	735	37.0	757	40.7	773	44.2	784	47.2	793	49.9	798	51.8
1020	0	0	0	0	622	26.6	694	32.3	733	37.0	755	40.7	772	44.2	783	47.2	792	49.9	797	51.8
1030	0	0	0	0	619	26.6	692	32.3	732	37.0	754	40.7	771	44.2	782	47.2	791	49.9	797	51.8
1040	0	0	0	0	616	26.6	690	32.3	730	37.0	753	40.7	770	44.2	781	47.2	790	49.9	796	51.8
1050	0	0	0	0	613	26.4	688	32.2	729	37.0	752	40.7	769	44.2	781	47.2	790	49.9	795	51.8
1060	0	0	0	0	610	26.4	686	32.2	727	37.0	750	40.7	767	44.2	780	47.2	789	49.9	794	51.8
1070	0	0	0	0	607	26.4	684	32.2	726	37.0	749	40.7	766	44.2	779	47.2	788	49.9	793	51.8
1080	0	0	0	0	604	26.4	682	32.2	724	37.0	748	40.7	765	44.2	778	47.2	787	49.9	793	51.8
1090	0	0	0	0	601	26.4	680	32.2	723	37.0	746	40.7	764	44.2	777	47.2	786	49.9	792	51.8
1100	0	0	0	0	598	26.3	678	32.2	721	36.9	745	40.6	763	44.2	776	47.2	785	49.8	791	51.8
1110	0	0	0	0	595	26.3	676	32.2	719	36.9	744	40.6	762	44.2	775	47.2	784	49.8	790	51.8
1120	0	0	0	0	592	26.3	674	32.2	718	36.9	742	40.6	761	44.2	774	47.2	783	49.8	789	51.8
1130	0	0	0	0	588	26.3	672	32.2	716	36.9	741	40.6	760	44.2	773	47.2	782	49.8	789	51.8
1140	0	0	0	0	585	26.3	670	32.2	715	36.9	740	40.6	759	44.2	772	47.2	781	49.8	788	51.8
1150	0	0	0	0	582	26.2	668	32.1	713	36.9	739	40.6	758	44.2	771	47.2	781	49.8	787	51.8
1160	0	0	0	0	579	26.2	666	32.1	711	36.9	737	40.6	756	44.2	770	47.2	780	49.8	786	51.8
1170	0	0	0	0	576	26.2	664	32.1	710	36.9	736	40.6	755	44.2	769	47.2	779	49.8	785	51.8
1180	0	0	0	0	573	26.2	662	32.1	708	36.9	735	40.6	754	44.2	768	47.2	778	49.8	785	51.8
1190	0	0	0	0	570	26.2	660	32.1	707	36.9	733	40.6	753	44.2	767	47.2	777	49.8	784	51.8
1200	0	0	0	0	567	26.0	658	32.0	705	36.8	732	40.6	752	44.1	766	47.1	776	49.8	783	51.8
1210	0	0	0	0	564	26.0	656	32.0	703	36.8	731	40.6	751	44.1	765	47.1	775	49.8	782	51.8
1220	0	0	0	0	560	26.0	654	32.0	702	36.8	729	40.6	750	44.1	764	47.1	774	49.8	781	51.8
1230	0	0	0	0	557	26.0	652	32.0	700	36.8	728	40.6	749	44.1	763	47.1	773	49.8	780	51.8
1240	0	0	0	0	553	26.0	650	32.0	699	36.8	727	40.6	748	44.1	762	47.1	772	49.8	779	51.8
1250	0	0	0	0	550	25.8	648	31.9	697	36.8	726	40.5	747	44.1	761	47.1	772	49.8	779	51.8
1260	0	0	0	0	547	25.8	646	31.9	695	36.8	724	40.5	745	44.1	760	47.1	771	49.8	778	51.8
1270	0	0	0	0	543	25.8	644	31.9	694	36.8	723	40.5	744	44.1	759	47.1	770	49.8	777	51.8
1280	0	0	0	0	540	25.8	641	31.9	692	36.8	722	40.5	743	44.1	758	47.1	769	49.8	776	51.8
1290	0	0	0	0	536	25.8	639	31.9	691	36.8	720	40.5	742	44.1	757	47.1	768	49.8	775	51.8
1300	0	0	0	0	533	25.6	637	31.8	689	36.6	719	40.5	741	44.0	756	47.1	767	49.7	774	51.7
1310	0	0	0	0	530	25.6	635	31.8	688	36.6	718	40.5	740	44.0	755	47.1	766	49.7	773	51.7
1320	0	0	0	0	526	25.6	633	31.8	686	36.6	716	40.5	739	44.0	754	47.1	765	49.7	772	51.7
