4250	0	0	0	0	0	0	0	0	0	0	0	0	1060	40
4300	0	0	0	0	0	0	0	0	0	0	0	0	1046	40
4350	0	0	0	0	0	0	0	0	0	0	0	0	1036	39.5
4400	0	0	0	0	0	0	0	0	0	0	0	0	1023	39
4450	0	0	0	0	0	0	0	0	0	0	0	0	1010	38.5
4500	0	0	0	0	0	0	0	0	0	0	0	0	995	38.5
4550	0	0	0	0	0	0	0	0	0	0	0	0	980	38
4600	0	0	0	0	0	0	0	0	0	0	0	0	964	37.5
4650	0	0	0	0	0	0	0	0	0	0	0	0	945	37
4700	0	0	0	0	0	0	0	0	0	0	0	0	925	36.5
4750	0	0	0	0	0	0	0	0	0	0	0	0	900	35.5
4800	0	0	0	0	0	0	0	0	0	0	0	0	865	34.5
